CustomerID,AveMonthSpend
12028,40.88671065868302
26902,78.69978721193054
19897,63.31379771932998
18488,79.81712880019205
15991,84.71133071118784
13499,47.17517742073363
24737,39.52109645774538
18253,105.07170973625013
23277,72.1504485495574
25709,51.680090942341515
19037,150.4962647288785
25550,40.21209522943862
26714,45.50221177420805
15593,96.47177145935005
22018,69.18441608569277
11606,37.81474602155831
25634,44.993988218224466
21615,60.58953991421106
28455,61.212671397746064
11864,54.139233096691534
19197,56.1844853450429
21329,77.83970361157817
19853,79.55220724110144
27797,76.80375426624146
17464,84.8031358225236
12209,84.01596917092924
23621,72.9533141189251
23857,50.90862544429105
29388,77.28027345045622
21348,52.325969755257844
18788,84.13749571709805
20518,57.738502311871315
25960,80.17773426912508
22560,38.47813099832598
28119,78.15950702235956
21157,127.33347604260412
23040,82.22514755592725
13637,104.26108736135443
16112,102.20715140132081
23547,68.510504035017
27814,59.94623491129329
23382,77.3374565100834
21025,67.89850404547933
23366,111.18360040552945
26746,42.90153619917542
11870,49.16660093525276
13618,75.36325910574979
14883,49.504293845211066
27934,54.74031685196642
22504,75.51220469788304
22473,78.0910984079154
15621,45.153051878386556
16925,69.96312635543427
15100,94.52540088964076
25391,63.82880034007885
11356,55.721430441757185
24930,51.669909826689384
15341,63.8997896234531
11247,86.45438158298887
22652,83.10126025478515
21284,93.81221075647126
15636,87.29714447174918
28003,52.79090543673733
20285,69.18215146439044
20140,64.77070364774234
15959,133.07927684096293
28746,68.47861768051364
26818,78.51626290274875
28821,92.9811375348044
23896,45.89737144164927
23314,70.38541623058761
26510,84.39939067410829
15111,61.82343996183213
24205,42.88337936655254
28463,55.48262441700524
20040,65.69361474754554
12822,50.010107313613176
25619,75.98966564603352
20280,63.17536562416913
26392,75.83005028394457
20513,83.12442913112501
20201,101.59883540481025
22535,53.8342853030595
16279,48.04129206973571
27996,41.771538953512355
19929,148.45899587991758
22103,90.60022419005922
19784,54.29797161104084
26045,77.38498079066854
25791,129.655774361166
24265,77.76475854333891
19650,43.4523062909204
29106,66.59257564971713
18787,83.13896162433436
22160,61.61243302142519
19506,68.26518836925838
26661,63.388151162561336
12192,46.916017653399045
29310,74.94881493399448
16838,109.4545822319079
12103,60.85188257481825
28220,98.1460992921808
27128,47.05354088510829
15420,88.3714167156527
22360,65.46308243251416
23453,107.9429405132196
13526,41.77909018495126
24840,155.4509770191086
13102,53.661881488524855
11595,93.42094080747235
26171,72.12385854056717
13376,92.9992091856464
27313,57.40051521818134
18778,71.51387882825577
26210,55.5618055517848
22603,50.44680603974298
15630,38.08394120031742
26578,71.36452205687534
11373,44.65410631924584
28137,49.57856104290184
12265,64.20819200302597
12542,78.04888049509584
15479,51.73629081132634
14562,86.52103310907144
13899,158.70985105060376
29483,74.17522791606048
24414,115.8901109996027
13406,154.30712145794402
29406,41.18588538696616
28794,65.50439318573005
19273,38.86463105460308
14063,48.975490423390966
11643,55.34626186565406
13484,113.91274623960332
25969,124.8819687910276
13228,77.64062835509054
22411,38.58432543655394
27304,86.8278250536322
17060,155.0563699214767
27563,116.91972506334598
27527,69.49798529602856
28541,46.62793372759705
28214,97.70975186745788
21533,162.30763425784286
11826,57.806686002976534
18854,77.9220979344917
14349,47.22291133819954
25254,42.92853295754952
14190,71.88259520457117
22796,159.06689996988166
24309,70.7505308778708
12768,71.85695165734586
27133,62.19864941532916
25907,47.384508492942174
28023,42.051647550677515
21520,150.37506745719529
25554,53.990469334139405
27715,44.44031003960637
24917,77.05587337860385
24788,55.97108126998603
24378,49.85685594071835
22049,85.53332063439233
17872,81.06725064002212
11502,99.45204308205417
21074,56.93070805812023
28153,62.9565314389849
19940,108.89756680493319
29157,77.64127516180763
19775,43.72224643812791
16182,124.17689702889807
11068,50.77891896422754
19864,93.20780082749248
12498,73.8950128732313
24232,67.58983754002166
28314,75.20871034678017
14753,74.2577605883031
12550,56.97986012113324
24801,75.83064152314009
16327,54.89671658340633
19587,102.56742373791023
14252,78.92489332799121
15186,72.69178583299397
25454,73.9769735714785
19857,50.66380308738586
17861,56.81437951230676
18079,56.68728624985448
18706,83.06203587850952
14603,79.01379122029923
13401,55.04223967519296
28447,57.604090297984094
23020,54.636159990699014
21557,97.50610845490881
23206,69.53885457423108
20429,73.80861192362634
23214,73.04737597486752
22027,63.084194974542115
26370,59.162350586676126
28518,48.130702723702505
28221,54.48144748885617
17984,47.079099608441325
20321,65.77913118199625
19824,127.57300028104386
20825,45.84906241572459
26294,92.03388822404473
16574,68.06000674933041
21938,80.09059699193011
20482,48.65485392942263
22186,71.8309760386058
29439,51.33486371137549
27050,45.84452327400972
27974,151.7570432110416
14579,94.6104115784939
28264,66.7935321437319
18630,42.20723248470606
22099,77.89972697708068
21219,47.20653418875977
28028,78.23661926590025
26684,118.96388612535183
29361,50.71729752418493
26987,88.87114244662926
19783,77.69721866227577
22362,89.64946189466345
24523,55.13204683858427
17657,105.35472426748119
13148,67.6483877767928
25222,46.735742212734934
22680,73.68846710595089
18814,79.74129829880528
20984,41.92950592282026
24041,66.2500530932717
16489,72.99580547135052
18845,50.13765589265655
13259,159.5182320811516
20475,116.67432556912625
13277,128.21021556727328
11796,57.827190007969904
19120,84.32128055716139
22280,114.92407070613761
29324,48.74335619749172
11875,79.5332351505764
14139,50.59881660124878
24420,114.35110836325369
24280,62.00394037472984
18538,71.55817404138504
23841,57.24568306474206
14959,93.52496233340543
14097,68.13427729484307
13384,88.8007573431101
19559,155.3024040562003
12650,112.75901308955817
18777,66.56816425470754
15831,71.20998330420305
28593,40.252279417654066
24914,52.844637466372205
20961,66.13839202795371
22048,55.88807370014176
14338,42.45351625793151
20830,52.079627384020846
14697,58.10496469211654
23952,54.282779862824675
17877,60.86687307682088
17837,42.10206007012602
20543,93.84308928531969
25894,101.01455433784099
22863,106.73933272015987
27826,98.03331673906044
25356,78.78304586627993
18610,63.74440434093705
16852,75.95670097367221
25360,74.56215150145157
13487,82.86499215469105
18963,56.04136328794034
15698,83.52884330436017
21611,88.56014099554686
11258,116.92763470512133
16036,41.900378012618695
23354,72.95742727107762
28641,51.217926326435986
25455,99.20554006277992
20996,59.0919072493339
12760,48.173061794195974
26843,46.161830298352726
12939,116.63191232342247
11807,83.13196254715122
17560,54.33442578554771
18998,76.973882250641
11215,53.50824190218575
19116,76.17111248282896
15839,67.46882011297917
13930,53.63356219978786
12093,94.42702911866452
19731,79.60384850667877
12514,38.66616552213694
19038,102.47278235273104
27156,42.795063841651334
26756,94.14868416841817
21181,69.63011943159427
21803,57.11267149438214
27431,88.58301243319325
17685,54.82256201922006
12118,63.96183962852101
17237,49.9590434229065
11678,85.87309151902444
13583,111.13278314293636
14907,50.43587093721587
20857,56.99321199813208
24285,65.50713157387226
24154,62.035209392492064
12299,147.27377074662405
15690,139.09951296333023
27720,140.43675677944978
24408,140.81046550035487
26764,79.9278130461723
25829,103.76999956246142
22616,70.25968321876007
13725,72.5478316834453
23990,35.23958507981887
22830,156.9266127974458
26815,54.16719930541932
12095,95.07940513609235
16821,93.97171830769699
11597,64.42965499269022
13960,88.66612771920676
23613,148.8002677715529
15694,74.52864455033543
24816,58.740876635820456
24211,46.96227099407062
23627,84.271028934005
14500,73.88725034182126
22223,55.33339744046073
29068,34.902160819542765
